"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/17/2016","AQS","330150014","6","4","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/18/2016","AQS","330150014","6","7.3","ug/m3 LC","30","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/19/2016","AQS","330150014","6","6","ug/m3 LC","25","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/20/2016","AQS","330150014","6","6.7","ug/m3 LC","28","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/21/2016","AQS","330150014","6","6.1","ug/m3 LC","25","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/22/2016","AQS","330150014","6","6.3","ug/m3 LC","26","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/23/2016","AQS","330150014","6","4.2","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/24/2016","AQS","330150014","6","2.2","ug/m3 LC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/25/2016","AQS","330150014","6","3.2","ug/m3 LC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/26/2016","AQS","330150014","6","4.4","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/27/2016","AQS","330150014","6","3.9","ug/m3 LC","16","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/28/2016","AQS","330150014","6","4.1","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/29/2016","AQS","330150014","6","0.9","ug/m3 LC","4","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"09/30/2016","AQS","330150014","6","4.3","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/01/2016","AQS","330150014","6","2.3","ug/m3 LC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/02/2016","AQS","330150014","6","3.5","ug/m3 LC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/03/2016","AQS","330150014","6","4.3","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/04/2016","AQS","330150014","6","3.5","ug/m3 LC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/05/2016","AQS","330150014","6","5.3","ug/m3 LC","22","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/06/2016","AQS","330150014","6","5.5","ug/m3 LC","23","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/07/2016","AQS","330150014","6","9.3","ug/m3 LC","39","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/08/2016","AQS","330150014","6","7.9","ug/m3 LC","33","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/09/2016","AQS","330150014","6","4.2","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/10/2016","AQS","330150014","6","0.9","ug/m3 LC","4","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/11/2016","AQS","330150014","6","5","ug/m3 LC","21","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/12/2016","AQS","330150014","6","4.2","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/13/2016","AQS","330150014","6","4.5","ug/m3 LC","19","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/14/2016","AQS","330150014","6","4.1","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/15/2016","AQS","330150014","6","5.6","ug/m3 LC","23","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/16/2016","AQS","330150014","6","7.5","ug/m3 LC","31","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/17/2016","AQS","330150014","6","8.4","ug/m3 LC","35","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/18/2016","AQS","330150014","6","5.8","ug/m3 LC","24","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/19/2016","AQS","330150014","6","8.7","ug/m3 LC","36","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/20/2016","AQS","330150014","6","3.9","ug/m3 LC","16","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/21/2016","AQS","330150014","6","4.4","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/22/2016","AQS","330150014","6","1.4","ug/m3 LC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/23/2016","AQS","330150014","6","0.8","ug/m3 LC","3","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/24/2016","AQS","330150014","6","4.4","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/25/2016","AQS","330150014","6","0.2","ug/m3 LC","1","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/26/2016","AQS","330150014","6","2.9","ug/m3 LC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/27/2016","AQS","330150014","6","2.3","ug/m3 LC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/28/2016","AQS","330150014","6","3.8","ug/m3 LC","16","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/29/2016","AQS","330150014","6","4.1","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/30/2016","AQS","330150014","6","6","ug/m3 LC","25","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"10/31/2016","AQS","330150014","6","3.4","ug/m3 LC","14","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/01/2016","AQS","330150014","6","5.4","ug/m3 LC","23","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/02/2016","AQS","330150014","6","8.5","ug/m3 LC","35","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/03/2016","AQS","330150014","6","8.4","ug/m3 LC","35","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/04/2016","AQS","330150014","6","2.5","ug/m3 LC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/05/2016","AQS","330150014","6","7.5","ug/m3 LC","31","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/06/2016","AQS","330150014","6","2.7","ug/m3 LC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/07/2016","AQS","330150014","6","6.6","ug/m3 LC","28","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/08/2016","AQS","330150014","6","14","ug/m3 LC","55","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/09/2016","AQS","330150014","6","11.1","ug/m3 LC","46","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/10/2016","AQS","330150014","6","4.6","ug/m3 LC","19","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/11/2016","AQS","330150014","6","0.8","ug/m3 LC","3","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/12/2016","AQS","330150014","6","2.5","ug/m3 LC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/13/2016","AQS","330150014","6","4.4","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/14/2016","AQS","330150014","6","8.8","ug/m3 LC","37","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/15/2016","AQS","330150014","6","10.9","ug/m3 LC","45","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/16/2016","AQS","330150014","6","1.6","ug/m3 LC","7","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/17/2016","AQS","330150014","6","2","ug/m3 LC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/18/2016","AQS","330150014","6","7.2","ug/m3 LC","30","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/19/2016","AQS","330150014","6","5.3","ug/m3 LC","22","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/20/2016","AQS","330150014","6","1.1","ug/m3 LC","5","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/21/2016","AQS","330150014","6","-0.1","ug/m3 LC","0","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/22/2016","AQS","330150014","6","1.9","ug/m3 LC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/23/2016","AQS","330150014","6","-0.3","ug/m3 LC","0","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/24/2016","AQS","330150014","6","0.5","ug/m3 LC","2","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/25/2016","AQS","330150014","6","3.5","ug/m3 LC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/29/2016","AQS","330150014","6","5.1","ug/m3 LC","21","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"11/30/2016","AQS","330150014","6","4","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/01/2016","AQS","330150014","6","0.6","ug/m3 LC","3","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/02/2016","AQS","330150014","6","2.8","ug/m3 LC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/03/2016","AQS","330150014","6","2.3","ug/m3 LC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/04/2016","AQS","330150014","6","3.6","ug/m3 LC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/05/2016","AQS","330150014","6","11.9","ug/m3 LC","50","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/06/2016","AQS","330150014","6","6.8","ug/m3 LC","28","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/07/2016","AQS","330150014","6","9.8","ug/m3 LC","41","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/08/2016","AQS","330150014","6","9.8","ug/m3 LC","41","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/09/2016","AQS","330150014","6","0.1","ug/m3 LC","0","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/10/2016","AQS","330150014","6","3.1","ug/m3 LC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/11/2016","AQS","330150014","6","10","ug/m3 LC","42","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/12/2016","AQS","330150014","6","9.4","ug/m3 LC","39","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/13/2016","AQS","330150014","6","6","ug/m3 LC","25","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/14/2016","AQS","330150014","6","7.1","ug/m3 LC","30","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/16/2016","AQS","330150014","6","7.4","ug/m3 LC","31","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/17/2016","AQS","330150014","6","13.2","ug/m3 LC","53","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/18/2016","AQS","330150014","6","7.5","ug/m3 LC","31","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/19/2016","AQS","330150014","6","6.5","ug/m3 LC","27","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/20/2016","AQS","330150014","6","11.8","ug/m3 LC","49","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/21/2016","AQS","330150014","6","13.9","ug/m3 LC","55","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/22/2016","AQS","330150014","6","15.3","ug/m3 LC","58","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/23/2016","AQS","330150014","6","6.2","ug/m3 LC","26","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/24/2016","AQS","330150014","6","9.6","ug/m3 LC","40","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/25/2016","AQS","330150014","6","4.1","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/26/2016","AQS","330150014","6","5","ug/m3 LC","21","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/27/2016","AQS","330150014","6","4.1","ug/m3 LC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/28/2016","AQS","330150014","6","3.4","ug/m3 LC","14","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/29/2016","AQS","330150014","6","3.1","ug/m3 LC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/30/2016","AQS","330150014","6","4.8","ug/m3 LC","20","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"12/31/2016","AQS","330150014","6","4.3","ug/m3 LC","18","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"01/01/2016","AQS","330150018","1","3.6","ug/m3 LC","15","MOOSEHILL SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
